date,total_confirmed,confirmed,total_recover,recover,total_death,death,total_active,active
2020-03-01,0,0,0,0,0,0,0,0
2020-03-11,1,1,0,0,1,1,0,0
2020-03-21,7,6,0,0,2,1,5,5
2020-03-31,48,41,0,0,5,3,43,38
2020-04-10,74,26,13,13,9,4,52,9
2020-04-20,107,33,40,27,13,4,54,2
2020-04-30,172,65,48,8,24,11,100,46
2020-05-10,228,56,58,10,31,7,139,39
2020-05-20,393,165,118,60,38,7,237,98
2020-05-30,598,205,189,71,48,10,361,124
2020-06-09,986,388,234,45,66,18,686,325
2020-06-19,1458,472,384,150,91,25,983,297
2020-06-29,1969,511,504,120,109,18,1356,373
2020-07-09,2360,391,578,74,125,16,1657,301
