date,total_confirmed,confirmed,total_recover,recover,total_death,death,total_active,active
2020-03-01,0,0,0,0,0,0,0,0
2020-03-11,0,0,0,0,0,0,0,0
2020-03-21,10,10,0,0,0,0,10,10
2020-03-31,54,44,13,13,0,0,41,31
2020-04-10,126,72,32,19,1,1,93,52
2020-04-20,206,80,90,58,2,1,114,21
2020-04-30,297,91,191,101,2,0,104,-10
2020-05-10,354,57,260,69,2,0,92,-12
2020-05-20,434,80,313,53,2,0,119,27
2020-05-30,585,151,370,57,3,1,212,93
2020-06-09,885,300,546,176,4,1,335,123
2020-06-19,1404,519,764,218,11,7,629,294
2020-06-29,1962,558,1072,308,23,12,867,238
2020-07-09,2248,286,1501,429,25,2,722,-145
