date,total_confirmed,confirmed,total_recover,recover,total_death,death,total_active,active
2020-03-01,0,0,0,0,0,0,0,0
2020-03-20,2,2,1,1,0,0,1,1
2020-03-30,41,39,5,4,7,7,29,28
2020-04-09,173,132,36,31,17,10,120,91
2020-04-19,538,365,86,50,53,36,399,279
2020-04-29,820,282,140,54,93,40,587,188
2020-05-09,1362,542,215,75,140,47,1007,420
2020-05-19,2304,942,363,148,221,81,1720,713
2020-05-29,4328,2024,558,195,342,121,3428,1708
2020-06-08,6182,1854,1486,928,500,158,4196,768
2020-06-18,8761,2579,2444,958,663,163,5654,1458
2020-06-28,11305,2544,3703,1259,829,166,6773,1119
2020-07-08,14814,3509,5302,1599,1101,272,8411,1638
2020-07-13,16828,2014,6597,1295,1225,124,9006,595
