date,total_confirmed,confirmed,total_recover,recover,total_death,death,total_active,active
2020-03-01,9,9,0,0,0,0,9,9
2020-03-05,9,0,0,0,3,3,6,-3
2020-03-09,9,0,4,4,5,2,0,-6
2020-03-13,17,8,8,4,13,8,-4,-4
2020-03-17,20,3,10,2,18,5,-8,-4
2020-03-21,20,0,22,12,41,23,-43,-35
2020-03-25,188,168,37,15,61,20,90,133
2020-03-29,372,184,37,0,88,27,247,157
2020-04-02,657,285,49,12,118,30,490,243
2020-04-06,1188,531,69,20,181,63,938,448
2020-04-10,1696,508,120,51,244,63,1332,394
2020-04-14,2284,588,176,56,273,29,1835,503
2020-04-18,2719,435,271,95,290,17,2158,323
2020-04-22,3115,396,291,20,309,19,2515,357
2020-04-26,3502,387,392,101,332,23,2778,263
2020-04-30,3852,350,581,189,358,26,2913,135
2020-05-04,4243,391,693,112,382,24,3168,255
2020-05-08,4644,401,757,64,398,16,3489,321
2020-05-12,5128,484,1210,453,415,17,3503,14
2020-05-16,5529,401,1260,50,425,10,3844,341
2020-05-20,5898,369,1506,246,465,40,3927,83
2020-05-24,6283,385,1626,120,473,8,4184,257
2020-05-28,6724,441,2023,397,481,8,4220,36
2020-06-01,7131,407,2553,530,488,7,4090,-130
2020-06-05,7566,435,3153,600,493,5,3920,-170
2020-06-09,8190,624,3729,576,504,11,3957,37
2020-06-13,8668,478,4278,549,522,18,3868,-89
2020-06-17,9284,616,4771,493,565,43,3948,80
2020-06-21,9863,579,5281,510,582,17,4000,52
2020-06-25,10568,705,5826,545,604,22,4138,138
2020-06-29,11294,726,6831,1005,618,14,3845,-293
2020-07-03,12133,839,7996,1165,629,11,3508,-337
2020-07-07,13219,1086,8786,790,651,22,3782,274
2020-07-11,14299,1080,9369,583,677,26,4253,471
