date,total_confirmed,confirmed,total_recover,recover,total_death,death,total_active,active
2020-03-01,0,0,0,0,0,0,0,0
2020-03-05,0,0,0,0,0,0,0,0
2020-03-09,0,0,0,0,0,0,0,0
2020-03-13,0,0,0,0,0,0,0,0
2020-03-17,1,1,0,0,0,0,1,1
2020-03-21,3,2,0,0,1,1,2,1
2020-03-25,31,28,0,0,1,0,30,28
2020-03-29,64,33,0,0,4,3,60,30
2020-04-02,81,17,20,20,10,6,51,-9
2020-04-06,131,50,24,4,11,1,96,45
2020-04-10,220,89,30,6,19,8,171,75
2020-04-14,330,110,45,15,27,8,258,87
2020-04-18,373,43,69,24,33,6,271,13
2020-04-22,431,58,81,12,34,1,316,45
2020-04-26,464,33,118,37,35,1,311,-5
2020-04-30,600,136,151,33,39,4,410,99
2020-05-04,683,83,236,85,45,6,402,-8
2020-05-08,721,38,275,39,50,5,396,-6
2020-05-12,870,149,292,17,50,0,528,132
2020-05-16,1063,193,357,65,54,4,652,124
2020-05-20,1260,197,422,65,60,6,778,126
2020-05-24,1377,117,517,95,67,7,793,15
2020-05-28,1536,159,594,77,73,6,869,76
2020-06-01,1715,179,638,44,78,5,999,130
2020-06-05,2006,291,672,34,92,14,1242,243
2020-06-09,2562,556,828,156,108,16,1626,384
2020-06-13,3096,534,1086,258,120,12,1890,264
2020-06-17,3674,578,1244,158,135,15,2295,405
2020-06-21,4166,492,1401,157,149,14,2616,321
2020-06-25,4795,629,1716,315,160,11,2919,303
2020-06-29,5375,580,1940,224,165,5,3270,351
2020-07-03,5973,598,2196,256,197,32,3580,310
2020-07-07,6616,643,2475,279,208,11,3933,353
2020-07-11,7096,480,3017,542,225,17,3854,-79
