date,total_confirmed,confirmed,total_recover,recover,total_death,death,total_active,active
2020-03-01,0,0,0,0,0,0,0,0
2020-03-08,0,0,0,0,0,0,0,0
2020-03-21,5,5,0,0,2,2,3,3
2020-03-28,45,40,3,3,5,3,37,34
2020-04-04,107,62,26,23,21,16,60,23
2020-04-11,131,24,32,6,29,8,70,10
2020-04-18,315,184,56,24,39,10,220,150
2020-04-25,610,295,79,23,49,10,482,262
2020-05-02,756,146,124,45,54,5,578,96
2020-05-09,947,191,232,108,59,5,656,78
2020-05-16,1129,182,242,10,61,2,826,170
2020-05-23,1277,148,250,8,61,0,966,140
2020-05-30,1355,78,347,97,61,0,947,-19
2020-06-06,1552,197,409,62,69,8,1074,127
2020-06-13,1934,382,722,313,96,27,1116,42
2020-06-20,2557,623,931,209,136,40,1490,374
2020-06-27,3283,726,1058,127,143,7,2082,592
2020-07-04,4392,1109,1559,501,198,55,2635,553
2020-07-11,5392,1000,1978,419,267,69,3147,512
2020-07-18,6615,1223,2738,760,297,30,3580,433
2020-07-25,8307,1692,4000,1262,546,249,3761,181
2020-08-01,9648,1341,5592,1592,632,86,3424,-337
2020-08-08,10460,812,6524,932,713,81,3223,-201
2020-08-15,11460,1000,7181,657,772,59,3507,284
2020-08-22,12277,817,7895,714,827,55,3555,48
2020-08-29,13636,1359,8765,870,968,141,3903,348
2020-09-04,14849,1213,9542,777,1059,91,4248,345
