date,total_confirmed,confirmed,total_recover,recover,total_death,death,total_active,active
2020-03-01,9,9,7,7,6,6,-4,-4
2020-03-14,77,68,22,15,44,38,11,15
2020-03-27,959,882,64,42,147,103,748,737
2020-04-09,2719,1760,271,207,290,143,2158,1410
2020-04-22,3925,1206,584,313,368,78,2973,815
2020-05-05,5356,1431,1239,655,418,50,3699,726
2020-05-18,6611,1255,1947,708,480,62,4184,485
2020-05-31,8190,1579,3729,1782,504,24,3957,-227
2020-06-13,10045,1855,5502,1773,591,87,3952,-5
2020-06-26,12682,2637,8385,2883,645,54,3652,-300
2020-07-09,14299,1617,9369,984,677,32,4253,601
