date,total_confirmed,confirmed,total_recover,recover,total_death,death,total_active,active
2020-03-01,0,0,0,0,0,0,0,0
2020-03-13,0,0,0,0,0,0,0,0
2020-04-05,15,15,0,0,1,1,14,14
2020-04-17,72,57,9,9,7,6,56,42
2020-04-29,156,84,20,11,9,2,127,71
2020-05-11,259,103,24,4,9,0,226,99
2020-05-23,587,328,78,54,62,53,447,221
2020-06-04,1139,552,105,27,93,31,941,494
2020-06-16,2119,980,253,148,141,48,1725,784
2020-06-28,3001,882,724,471,186,45,2091,366
2020-07-10,3988,987,1204,480,211,25,2573,482
2020-07-13,4217,229,1410,206,221,10,2586,13
