date,total_confirmed,confirmed,total_recover,recover,total_death,death,total_active,active
2020-03-01,0,0,0,0,0,0,0,0
2020-03-13,0,0,0,0,0,0,0,0
2020-03-25,4,4,0,0,0,0,4,4
2020-04-06,49,45,2,2,2,2,45,41
2020-04-18,228,179,31,29,4,2,193,148
2020-04-30,329,101,105,74,6,2,218,25
2020-05-12,472,143,227,122,8,2,237,19
2020-05-24,703,231,299,72,17,9,387,150
2020-06-05,955,252,623,324,35,18,297,-90
2020-06-17,1197,242,802,179,59,24,336,39
2020-06-29,1478,281,938,136,74,15,466,130
2020-07-11,1571,93,987,49,81,7,503,37
