date,total_confirmed,confirmed,total_recover,recover,total_death,death,total_active,active
2020-03-12,9,9,4,4,5,5,0,0
2020-03-24,20,11,22,18,41,36,-43,-43
2020-04-05,657,637,49,27,118,77,490,533
2020-04-17,2284,1627,176,127,273,155,1835,1345
2020-04-29,3502,1218,392,216,332,59,2778,943
2020-05-11,4644,1142,757,365,398,66,3489,711
2020-05-23,5898,1254,1506,749,465,67,3927,438
2020-06-04,7131,1233,2553,1047,488,23,4090,163
2020-06-16,8668,1537,4278,1725,522,34,3868,-222
2020-06-28,10568,1900,5826,1548,604,82,4138,270
2020-07-10,13219,2651,8786,2960,651,47,3782,-356
2020-07-13,14299,1080,9369,583,677,26,4253,471
