date,total_confirmed,confirmed,total_recover,recover,total_death,death,total_active,active
2020-03-01,0,0,0,0,0,0,0,0
2020-03-13,3,3,0,0,1,1,2,2
2020-03-25,81,78,20,20,10,9,51,49
2020-04-06,330,249,45,25,27,17,258,207
2020-04-18,464,134,118,73,35,8,311,53
2020-04-30,721,257,275,157,50,15,396,85
2020-05-12,1260,539,422,147,60,10,778,382
2020-05-24,1715,455,638,216,78,18,999,221
2020-06-05,3096,1381,1086,448,120,42,1890,891
2020-06-17,4795,1699,1716,630,160,40,2919,1029
2020-06-29,6616,1821,2475,759,208,48,3933,1014
2020-07-11,7096,480,3017,542,225,17,3854,-79
