date,total_confirmed,confirmed,total_recover,recover,total_death,death,total_active,active
2020-03-01,0,0,0,0,0,0,0,0
2020-03-12,0,0,0,0,0,0,0,0
2020-04-02,10,10,0,0,0,0,10,10
2020-04-13,17,7,3,3,0,0,14,4
2020-04-24,105,88,6,3,1,1,98,84
2020-05-05,198,93,46,40,4,3,148,50
2020-05-16,454,256,72,26,16,12,366,218
2020-05-27,911,457,121,49,29,13,761,395
2020-06-07,1125,214,343,222,41,12,741,-20
2020-06-18,1595,470,707,364,63,22,825,84
2020-06-29,2021,426,1019,312,88,25,914,89
2020-07-10,2567,546,1238,219,119,31,1210,296
2020-07-13,2702,135,1306,68,123,4,1273,63
