date,total_confirmed,confirmed,total_recover,recover,total_death,death,total_active,active
2020-03-01,0,0,0,0,0,0,0,0
2020-03-10,0,0,0,0,0,0,0,0
2020-03-19,0,0,0,0,0,0,0,0
2020-04-05,10,10,1,1,2,2,7,7
2020-04-14,19,9,3,2,3,1,13,6
2020-04-23,35,16,13,10,6,3,16,3
2020-05-02,44,9,26,13,6,0,12,-4
2020-05-11,73,29,49,23,6,0,18,6
2020-05-20,106,33,63,14,6,0,37,19
2020-05-29,116,10,84,21,6,0,26,-11
2020-06-07,117,1,101,17,6,0,10,-16
2020-06-16,125,8,112,11,7,1,6,-4
2020-06-25,219,94,121,9,10,3,88,82
2020-07-04,232,13,205,84,10,0,17,-71
2020-07-13,242,10,221,16,11,1,10,-7
2020-07-14,0,0,0,0,0,0,0,0
