date,total_confirmed,confirmed,total_recover,recover,total_death,death,total_active,active
2020-03-01,0,0,0,0,0,0,0,0
2020-03-10,0,0,0,0,0,0,0,0
2020-03-19,0,0,0,0,0,0,0,0
2020-03-28,2,2,0,0,0,0,2,2
2020-04-06,5,3,1,1,1,1,3,1
2020-04-15,8,3,1,0,1,0,6,3
2020-04-24,44,36,5,4,1,0,38,32
2020-05-03,62,18,5,0,2,1,55,17
2020-05-12,78,16,25,20,2,0,51,-4
2020-05-21,88,10,34,9,2,0,52,1
2020-05-30,94,6,61,27,2,0,31,-21
2020-06-08,98,4,71,10,2,0,25,-6
2020-06-17,106,8,79,8,2,0,25,0
2020-06-26,124,18,85,6,2,0,37,12
2020-07-05,143,19,95,10,3,1,45,8
2020-07-14,0,0,0,0,0,0,0,0
