date,total_confirmed,confirmed,total_recover,recover,total_death,death,total_active,active
2020-03-01,0,0,0,0,0,0,0,0
2020-03-10,1,1,0,0,1,1,0,0
2020-03-19,1,0,0,0,2,1,-1,-1
2020-03-28,18,17,0,0,5,3,13,14
2020-04-06,65,47,10,10,9,4,46,33
2020-04-15,88,23,21,11,11,2,56,10
2020-04-24,110,22,41,20,14,3,55,-1
2020-05-03,189,79,48,7,27,13,114,59
2020-05-12,243,54,74,26,33,6,136,22
2020-05-21,393,150,118,44,38,5,237,101
2020-05-30,596,203,179,61,46,8,371,134
2020-06-08,950,354,222,43,66,20,662,291
2020-06-17,1347,397,292,70,82,16,973,311
2020-06-26,1759,412,459,167,103,21,1197,224
2020-07-05,2360,601,578,119,125,22,1657,460
2020-07-14,0,0,0,0,0,0,0,0
