date,total_confirmed,confirmed,total_recover,recover,total_death,death,total_active,active
2020-03-01,0,0,0,0,0,0,0,0
2020-03-10,0,0,0,0,0,0,0,0
2020-03-19,0,0,0,0,0,0,0,0
2020-03-28,0,0,0,0,0,0,0,0
2020-04-14,1,1,0,0,0,0,1,1
2020-04-23,7,6,0,0,1,1,6,5
2020-05-02,15,8,2,2,1,0,12,6
2020-05-11,19,4,11,9,1,0,7,-5
2020-05-20,28,9,15,4,2,1,11,4
2020-05-29,68,40,23,8,3,1,42,31
2020-06-07,134,66,59,36,6,3,69,27
2020-06-16,214,80,94,35,8,2,112,43
2020-06-25,243,29,201,107,8,0,34,-78
2020-07-04,269,26,227,26,11,3,31,-3
2020-07-13,363,94,238,11,17,6,108,77
2020-07-14,0,0,0,0,0,0,0,0
