date,total_confirmed,confirmed,total_recover,recover,total_death,death,total_active,active
2020-03-01,0,0,0,0,0,0,0,0
2020-03-07,0,0,0,0,0,0,0,0
2020-03-13,0,0,0,0,0,0,0,0
2020-03-19,3,3,0,0,1,1,2,2
2020-03-25,50,47,0,0,3,2,47,45
2020-03-31,81,31,20,20,10,7,51,4
2020-04-06,175,94,24,4,18,8,133,82
2020-04-12,330,155,45,21,27,9,258,125
2020-04-18,396,66,79,34,33,6,284,26
2020-04-24,464,68,118,39,35,2,311,27
2020-04-30,639,175,226,108,41,6,372,61
2020-05-06,721,82,275,49,50,9,396,24
2020-05-12,950,229,318,43,51,1,581,185
2020-05-18,1260,310,422,104,60,9,778,197
2020-05-24,1464,204,531,109,70,10,863,85
2020-05-30,1715,251,638,107,78,8,999,136
2020-06-05,2369,654,755,117,96,18,1518,519
2020-06-11,3096,727,1086,331,120,24,1890,372
2020-06-17,3895,799,1320,234,142,22,2433,543
2020-06-23,4795,900,1716,396,160,18,2919,486
2020-06-29,5751,956,2020,304,172,12,3559,640
2020-07-05,6616,865,2475,455,208,36,3933,374
2020-07-11,7096,480,3017,542,225,17,3854,-79
