date,total_confirmed,confirmed,total_recover,recover,total_death,death,total_active,active
2020-03-06,6,6,0,0,1,1,5,5
2020-03-12,8,2,0,0,2,1,6,1
2020-03-18,28,20,5,5,3,1,20,14
2020-03-24,68,40,6,1,11,8,51,31
2020-03-30,183,115,11,5,18,7,154,103
2020-04-05,270,87,13,2,25,7,232,78
2020-04-11,450,180,20,7,37,12,393,161
2020-04-17,658,208,46,26,55,18,557,164
2020-04-23,784,126,85,39,70,15,629,72
2020-04-29,1003,219,105,20,74,4,824,195
2020-05-05,1296,293,166,61,82,8,1048,224
2020-05-11,1482,186,213,47,93,11,1176,128
2020-05-17,1641,159,317,104,105,12,1219,43
2020-05-23,2026,385,468,151,122,17,1436,217
2020-05-29,2197,171,590,122,137,15,1470,34
2020-06-04,2325,128,717,127,150,13,1458,-12
2020-06-10,2491,166,992,275,156,6,1343,-115
2020-06-16,2643,152,1147,155,157,1,1339,-4
2020-06-22,2859,216,1283,136,166,9,1410,71
2020-06-28,3088,229,1516,233,170,4,1402,-8
2020-07-04,3463,375,1681,165,172,2,1610,208
2020-07-10,4951,1488,1835,154,181,9,2935,1325
2020-07-13,5160,209,1892,57,181,0,3087,152
