date,total_confirmed,confirmed,total_recover,recover,total_death,death,total_active,active
2020-03-01,0,0,0,0,0,0,0,0
2020-03-07,0,0,0,0,0,0,0,0
2020-03-13,0,0,0,0,0,0,0,0
2020-03-19,0,0,0,0,0,0,0,0
2020-03-30,5,5,0,0,0,0,5,5
2020-04-05,15,10,0,0,1,1,14,9
2020-04-11,28,13,3,3,5,4,20,6
2020-04-17,72,44,9,6,7,2,56,36
2020-04-23,113,41,11,2,8,1,94,38
2020-04-29,156,43,20,9,9,1,127,33
2020-05-05,211,55,24,4,9,0,178,51
2020-05-11,259,48,24,0,9,0,226,48
2020-05-17,364,105,74,50,44,35,246,20
2020-05-23,587,223,78,4,62,18,447,201
2020-05-29,887,300,98,20,80,18,709,262
2020-06-04,1139,252,105,7,93,13,941,232
2020-06-10,1561,422,129,24,112,19,1320,379
2020-06-16,2119,558,253,124,141,29,1725,405
2020-06-22,2657,538,405,152,167,26,2085,360
2020-06-28,3001,344,724,319,186,19,2091,6
2020-07-04,3518,517,911,187,200,14,2407,316
2020-07-10,3988,470,1204,293,211,11,2573,166
2020-07-13,4217,229,1410,206,221,10,2586,13
