date,total_confirmed,confirmed,total_recover,recover,total_death,death,total_active,active
2020-03-01,0,0,0,0,0,0,0,0
2020-03-03,0,0,0,0,0,0,0,0
2020-03-05,0,0,0,0,0,0,0,0
2020-03-07,0,0,0,0,0,0,0,0
2020-03-09,0,0,0,0,0,0,0,0
2020-03-11,0,0,0,0,0,0,0,0
2020-03-13,0,0,0,0,0,0,0,0
2020-03-15,0,0,0,0,0,0,0,0
2020-03-17,0,0,0,0,0,0,0,0
2020-03-19,0,0,0,0,0,0,0,0
2020-03-21,0,0,0,0,0,0,0,0
2020-03-23,0,0,0,0,0,0,0,0
2020-03-25,0,0,0,0,0,0,0,0
2020-03-27,0,0,0,0,0,0,0,0
2020-03-30,5,5,0,0,0,0,5,5
2020-04-01,7,2,0,0,0,0,7,2
2020-04-03,7,0,0,0,0,0,7,0
2020-04-05,15,8,0,0,1,1,14,7
2020-04-07,17,2,0,0,3,2,14,0
2020-04-09,21,4,3,3,4,1,14,0
2020-04-11,28,7,3,0,5,1,20,6
2020-04-13,33,5,4,1,5,0,24,4
2020-04-15,48,15,5,1,7,2,36,12
2020-04-17,72,24,9,4,7,0,56,20
2020-04-19,94,22,10,1,7,0,77,21
2020-04-21,96,2,11,1,7,0,78,1
2020-04-23,113,17,11,0,8,1,94,16
2020-04-25,145,32,15,4,8,0,122,28
2020-04-27,149,4,16,1,8,0,125,3
2020-04-29,156,7,20,4,9,1,127,2
2020-05-01,178,22,24,4,9,0,145,18
2020-05-03,194,16,24,0,9,0,161,16
2020-05-05,211,17,24,0,9,0,178,17
2020-05-07,237,26,24,0,9,0,204,26
2020-05-09,252,15,24,0,9,0,219,15
2020-05-11,259,7,24,0,9,0,226,7
2020-05-13,286,27,24,0,9,0,253,27
2020-05-15,355,69,24,0,36,27,295,42
2020-05-17,364,9,74,50,44,8,246,-49
2020-05-19,481,117,77,3,51,7,353,107
2020-05-21,548,67,78,1,59,8,411,58
2020-05-23,587,39,78,0,62,3,447,36
2020-05-25,599,12,81,3,66,4,452,5
2020-05-27,700,101,81,0,74,8,545,93
2020-05-29,887,187,98,17,80,6,709,164
2020-05-31,916,29,100,2,86,6,730,21
2020-06-02,966,50,102,2,90,4,774,44
2020-06-04,1139,173,105,3,93,3,941,167
2020-06-06,1243,104,109,4,97,4,1037,96
2020-06-08,1343,100,118,9,100,3,1125,88
2020-06-10,1561,218,129,11,112,12,1320,195
2020-06-12,1691,130,180,51,119,7,1392,72
2020-06-14,1884,193,231,51,131,12,1522,130
2020-06-16,2119,235,253,22,141,10,1725,203
2020-06-18,2324,205,346,93,152,11,1826,101
2020-06-20,2474,150,385,39,165,13,1924,98
2020-06-22,2657,183,405,20,167,2,2085,161
2020-06-24,2774,117,448,43,175,8,2151,66
2020-06-26,2874,100,550,102,178,3,2146,-5
2020-06-28,3001,127,724,174,186,8,2091,-55
2020-06-30,3147,146,767,43,190,4,2190,99
2020-07-02,3335,188,841,74,195,5,2299,109
2020-07-04,3518,183,911,70,200,5,2407,108
2020-07-06,3626,108,958,47,205,5,2463,56
2020-07-08,3816,190,1127,169,209,4,2480,17
2020-07-10,3988,172,1204,77,211,2,2573,93
2020-07-12,4144,156,1386,182,221,10,2537,-36
2020-07-13,4217,73,1410,24,221,0,2586,49
