date,total_confirmed,confirmed,total_recover,recover,total_death,death,total_active,active
2020-03-01,3,3,0,0,0,0,3,3
2020-03-03,5,2,0,0,1,1,4,1
2020-03-05,6,1,0,0,1,0,5,1
2020-03-07,6,0,0,0,1,0,5,0
2020-03-09,6,0,0,0,1,0,5,0
2020-03-11,8,2,0,0,2,1,6,1
2020-03-13,12,4,4,4,2,0,6,0
2020-03-15,12,0,4,0,2,0,6,0
2020-03-17,28,16,5,1,3,1,20,14
2020-03-19,51,23,5,0,6,3,40,20
2020-03-21,59,8,5,0,9,3,45,5
2020-03-23,68,9,6,1,11,2,51,6
2020-03-25,79,11,6,0,11,0,62,11
2020-03-27,127,48,7,1,16,5,104,42
2020-03-29,183,56,11,4,18,2,154,50
2020-03-31,216,33,11,0,18,0,187,33
2020-04-02,238,22,13,2,23,5,202,15
2020-04-04,270,32,13,0,25,2,232,30
2020-04-06,364,94,17,4,26,1,321,89
2020-04-08,405,41,20,3,37,11,348,27
2020-04-10,450,45,20,0,37,0,393,45
2020-04-12,553,103,24,4,50,13,479,86
2020-04-14,586,33,26,2,51,1,509,30
2020-04-16,658,72,46,20,55,4,557,48
2020-04-18,717,59,51,5,56,1,610,53
2020-04-20,753,36,73,22,64,8,616,6
2020-04-22,784,31,85,12,70,6,629,13
2020-04-24,900,116,91,6,72,2,737,108
2020-04-26,948,48,94,3,73,1,781,44
2020-04-28,1003,55,105,11,74,1,824,43
2020-04-30,1011,8,144,39,78,4,789,-35
2020-05-02,1058,47,151,7,80,2,827,38
2020-05-04,1296,238,166,15,82,2,1048,221
2020-05-06,1368,72,183,17,85,3,1100,52
2020-05-08,1427,59,202,19,90,5,1135,35
2020-05-10,1482,55,213,11,93,3,1176,41
2020-05-12,1543,61,237,24,93,0,1213,37
2020-05-14,1586,43,258,21,95,2,1233,20
2020-05-16,1641,55,317,59,105,10,1219,-14
2020-05-18,1684,43,408,91,119,14,1157,-62
2020-05-20,1930,246,419,11,119,0,1392,235
2020-05-22,2026,96,468,49,122,3,1436,44
2020-05-24,2093,67,476,8,123,1,1494,58
2020-05-26,2132,39,538,62,137,14,1457,-37
2020-05-28,2197,65,590,52,137,0,1470,13
2020-05-30,2254,57,618,28,139,2,1497,27
2020-06-01,2313,59,647,29,146,7,1520,23
2020-06-03,2325,12,717,70,150,4,1458,-62
2020-06-05,2353,28,775,58,153,3,1425,-33
2020-06-07,2410,57,948,173,156,3,1306,-119
2020-06-09,2491,81,992,44,156,0,1343,37
2020-06-11,2554,63,1054,62,156,0,1344,1
2020-06-13,2582,28,1131,77,156,0,1295,-49
2020-06-15,2643,61,1147,16,157,1,1339,44
2020-06-17,2737,94,1227,80,166,9,1344,5
2020-06-19,2819,82,1257,30,166,0,1396,52
2020-06-21,2859,40,1283,26,166,0,1410,14
2020-06-23,2937,78,1322,39,166,0,1449,39
2020-06-25,3013,76,1494,172,170,4,1349,-100
2020-06-27,3088,75,1516,22,170,0,1402,53
2020-06-29,3213,125,1602,86,171,1,1440,38
2020-07-01,3343,130,1660,58,172,1,1511,71
2020-07-03,3463,120,1681,21,172,0,1610,99
2020-07-05,3700,237,1714,33,173,1,1813,203
2020-07-07,3878,178,1780,66,177,4,1921,108
2020-07-09,4951,1073,1835,55,181,4,2935,1014
2020-07-11,5074,123,1873,38,181,0,3020,85
2020-07-13,5160,86,1892,19,181,0,3087,67
