date,total_confirmed,confirmed,total_recover,recover,total_death,death,total_active,active
2020-03-01,0,0,0,0,0,0,0,0
2020-03-03,0,0,0,0,0,0,0,0
2020-03-05,0,0,0,0,0,0,0,0
2020-03-07,0,0,0,0,0,0,0,0
2020-03-09,0,0,0,0,0,0,0,0
2020-03-11,0,0,0,0,0,0,0,0
2020-03-13,0,0,0,0,0,0,0,0
2020-03-15,0,0,0,0,0,0,0,0
2020-03-17,0,0,0,0,0,0,0,0
2020-03-19,0,0,0,0,0,0,0,0
2020-03-21,1,1,0,0,0,0,1,1
2020-03-23,1,0,0,0,0,0,1,0
2020-03-25,1,0,0,0,0,0,1,0
2020-03-27,1,0,0,0,0,0,1,0
2020-03-29,1,0,0,0,0,0,1,0
2020-03-31,1,0,0,0,0,0,1,0
2020-04-02,1,0,0,0,0,0,1,0
2020-04-04,1,0,0,0,0,0,1,0
2020-04-06,1,0,0,0,0,0,1,0
2020-04-08,3,2,0,0,0,0,3,2
2020-04-10,3,0,0,0,0,0,3,0
2020-04-12,11,8,0,0,0,0,11,8
2020-04-14,14,3,0,0,0,0,14,3
2020-04-16,14,0,0,0,0,0,14,0
2020-04-18,17,3,5,5,0,0,12,-2
2020-04-20,17,0,9,4,0,0,8,-4
2020-04-22,17,0,9,0,0,0,8,0
2020-04-24,20,3,10,1,0,0,10,2
2020-04-26,20,0,10,0,0,0,10,0
2020-04-28,23,3,11,1,0,0,12,2
2020-04-30,23,0,11,0,0,0,12,0
2020-05-02,23,0,11,0,0,0,12,0
2020-05-04,23,0,11,0,0,0,12,0
2020-05-06,23,0,11,0,2,2,10,-2
2020-05-08,32,9,11,0,2,0,19,9
2020-05-10,32,0,16,5,4,2,12,-7
2020-05-12,50,18,16,0,4,0,30,18
2020-05-14,62,12,16,0,4,0,42,12
2020-05-16,84,22,20,4,6,2,58,16
2020-05-18,107,23,20,0,6,0,81,23
2020-05-20,135,28,21,1,7,1,107,26
2020-05-22,157,22,21,0,7,0,129,22
2020-05-24,160,3,26,5,7,0,127,-2
2020-05-26,170,10,33,7,8,1,129,2
2020-05-28,215,45,34,1,8,0,173,44
2020-05-30,223,8,35,1,8,0,180,7
2020-06-01,223,0,54,19,8,0,161,-19
2020-06-03,238,15,61,7,8,0,169,8
2020-06-05,261,23,66,5,8,0,187,18
2020-06-07,307,46,79,13,8,0,220,33
2020-06-09,328,21,88,9,8,0,232,12
2020-06-11,386,58,103,15,10,2,273,41
2020-06-13,420,34,108,5,10,0,302,29
2020-06-15,496,76,110,2,13,3,373,71
2020-06-17,534,38,112,2,13,0,409,36
2020-06-19,581,47,160,48,13,0,408,-1
2020-06-21,633,52,163,3,13,0,457,49
2020-06-23,671,38,171,8,14,1,486,29
2020-06-25,691,20,195,24,15,1,481,-5
2020-06-27,711,20,229,34,15,0,467,-14
2020-06-29,742,31,263,34,16,1,463,-4
2020-07-01,762,20,306,43,17,1,439,-24
2020-07-03,775,13,374,68,17,0,384,-55
2020-07-05,804,29,380,6,17,0,407,23
2020-07-07,837,33,465,85,17,0,355,-52
2020-07-09,858,21,508,43,17,0,333,-22
2020-07-11,874,16,563,55,17,0,294,-39
2020-07-13,900,26,567,4,17,0,316,22
