date,total_confirmed,confirmed,total_recover,recover,total_death,death,total_active,active
2020-03-01,0,0,0,0,0,0,0,0
2020-03-28,31,31,0,0,1,1,30,30
2020-04-11,175,144,24,24,18,17,133,103
2020-04-25,431,256,81,57,34,16,316,183
2020-05-09,709,278,258,177,47,13,404,88
2020-05-23,1260,551,422,164,59,12,779,375
2020-06-06,1832,572,672,250,91,32,1069,290
2020-06-20,3667,1835,1242,570,133,42,2292,1223
2020-07-04,5734,2067,2013,771,168,35,3553,1261
2020-07-18,7867,2133,3665,1652,265,97,3937,384
2020-08-01,9551,1684,6551,2886,320,55,2680,-1257
2020-08-02,0,0,0,0,0,0,0,0
