date,total_confirmed,confirmed,total_recover,recover,total_death,death,total_active,active
2020-03-01,0,0,0,0,0,0,0,0
2020-03-04,0,0,0,0,0,0,0,0
2020-03-07,0,0,0,0,0,0,0,0
2020-03-10,0,0,0,0,0,0,0,0
2020-03-13,0,0,0,0,0,0,0,0
2020-03-16,0,0,0,0,0,0,0,0
2020-03-19,0,0,0,0,0,0,0,0
2020-03-24,2,2,0,0,0,0,2,2
2020-03-27,6,4,0,0,0,0,6,4
2020-03-30,8,2,0,0,0,0,8,2
2020-04-02,9,1,3,3,0,0,6,-2
2020-04-05,25,16,4,1,1,1,20,14
2020-04-08,36,11,4,0,3,2,29,9
2020-04-11,60,24,7,3,4,1,49,20
2020-04-14,67,7,9,2,4,0,54,5
2020-04-17,88,21,14,5,6,2,68,14
2020-04-20,106,18,28,14,6,0,72,4
2020-04-23,129,23,32,4,6,0,91,19
2020-04-26,140,11,32,0,6,0,102,11
2020-04-29,188,48,47,15,6,0,135,33
2020-05-02,238,50,48,1,6,0,184,49
2020-05-05,244,6,48,0,6,0,190,6
2020-05-08,262,18,48,0,6,0,208,18
2020-05-11,304,42,48,0,6,0,250,42
2020-05-14,329,25,48,0,6,0,275,25
2020-05-17,380,51,48,0,6,0,326,51
2020-05-20,406,26,48,0,6,0,352,26
2020-05-23,490,84,48,0,6,0,436,84
2020-05-26,561,71,68,20,6,0,487,51
2020-05-29,635,74,68,0,6,0,561,74
2020-06-01,711,76,68,0,6,0,637,76
2020-06-04,873,162,78,10,7,1,788,151
2020-06-07,1055,182,78,0,7,0,970,182
2020-06-10,1123,68,78,0,7,0,1038,68
2020-06-13,1215,92,78,0,7,0,1130,92
2020-06-16,1256,41,294,216,7,0,955,-175
2020-06-19,1341,85,297,3,7,0,1037,82
2020-06-22,1413,72,297,0,7,0,1109,72
2020-06-25,1575,162,297,0,7,0,1271,162
2020-06-28,1655,80,632,335,7,0,1016,-255
2020-07-01,1814,159,870,238,15,8,929,-87
2020-07-04,1946,132,880,10,16,1,1050,121
2020-07-07,2019,73,963,83,19,3,1037,-13
2020-07-10,2150,131,1059,96,20,1,1071,34
2020-07-13,2347,197,1094,35,22,2,1231,160
2020-07-16,2472,125,1164,70,26,4,1282,51
2020-07-18,2551,79,1210,46,26,0,1315,33
