date,total_confirmed,confirmed,total_recover,recover,total_death,death,total_active,active
2020-03-01,0,0,0,0,0,0,0,0
2020-03-08,0,0,0,0,0,0,0,0
2020-03-15,0,0,0,0,0,0,0,0
2020-03-28,6,6,0,0,0,0,6,6
2020-04-04,17,11,4,4,1,1,12,6
2020-04-11,60,43,7,3,4,3,49,37
2020-04-18,94,34,14,7,6,2,74,25
2020-04-25,135,41,32,18,6,0,97,23
2020-05-02,238,103,48,16,6,0,184,87
2020-05-09,274,36,48,0,6,0,220,36
2020-05-16,347,73,48,0,6,0,293,73
2020-05-23,490,143,48,0,6,0,436,143
2020-05-30,653,163,68,20,6,0,579,143
2020-06-06,1001,348,78,10,7,1,916,337
2020-06-13,1219,218,78,0,7,0,1134,218
2020-06-20,1358,139,297,219,7,0,1054,-80
2020-06-27,1635,277,297,0,7,0,1331,277
2020-07-04,1952,317,880,583,16,9,1056,-275
2020-07-11,2186,234,1078,198,20,4,1088,32
2020-07-16,2478,291,1164,86,26,6,1288,200
