date,total_confirmed,confirmed,total_recover,recover,total_death,death,total_active,active
2020-03-01,0,0,0,0,0,0,0,0
2020-03-06,0,0,0,0,0,0,0,0
2020-03-11,0,0,0,0,0,0,0,0
2020-03-16,0,0,0,0,0,0,0,0
2020-03-21,0,0,0,0,0,0,0,0
2020-03-26,2,2,0,0,0,0,2,2
2020-03-31,9,7,1,1,1,1,7,5
2020-04-05,12,3,1,0,3,2,8,1
2020-04-10,19,7,3,2,3,0,13,5
2020-04-15,29,10,10,7,5,2,14,1
2020-04-20,35,6,14,4,6,1,15,1
2020-04-25,40,5,17,3,6,0,17,2
2020-04-30,57,17,26,9,6,0,25,8
2020-05-05,70,13,39,13,6,0,25,0
2020-05-10,93,23,49,10,6,0,38,13
2020-05-15,105,12,62,13,6,0,37,-1
2020-05-20,110,5,67,5,6,0,37,0
2020-05-25,116,6,84,17,6,0,26,-11
2020-05-30,116,0,96,12,6,0,14,-12
2020-06-04,117,1,107,11,6,0,4,-10
2020-06-09,124,7,109,2,6,0,9,5
2020-06-14,133,9,114,5,8,2,11,2
2020-06-19,192,59,117,3,9,1,66,55
2020-06-24,223,31,139,22,10,1,74,8
2020-06-29,231,8,200,61,10,0,21,-53
2020-07-04,235,4,215,15,11,1,9,-12
2020-07-09,242,7,221,6,11,0,10,1
2020-07-14,0,0,0,0,0,0,0,0
