date,total_confirmed,confirmed,total_recover,recover,total_death,death,total_active,active
2020-03-01,0,0,0,0,0,0,0,0
2020-03-06,0,0,0,0,0,0,0,0
2020-03-11,0,0,0,0,0,0,0,0
2020-03-16,0,0,0,0,0,0,0,0
2020-03-21,0,0,0,0,0,0,0,0
2020-03-30,2,2,0,0,0,0,2,2
2020-04-04,2,0,0,0,0,0,2,0
2020-04-09,2,0,0,0,0,0,2,0
2020-04-14,2,0,0,0,0,0,2,0
2020-04-19,7,5,0,0,0,0,7,5
2020-04-24,15,8,0,0,0,0,15,8
2020-04-29,37,22,0,0,0,0,37,22
2020-05-04,43,6,0,0,0,0,43,6
2020-05-09,53,10,0,0,0,0,53,10
2020-05-14,88,35,2,2,0,0,86,33
2020-05-19,105,17,5,3,0,0,100,14
2020-05-24,130,25,19,14,1,1,110,10
2020-05-29,158,28,42,23,1,0,115,5
2020-06-03,172,14,55,13,1,0,116,1
2020-06-08,179,7,74,19,1,0,104,-12
2020-06-13,205,26,86,12,2,1,117,13
2020-06-18,219,14,118,32,2,0,99,-18
2020-06-23,224,5,129,11,2,0,93,-6
2020-06-28,236,12,152,23,2,0,82,-11
2020-07-03,249,13,170,18,3,1,76,-6
2020-07-08,266,17,186,16,3,0,77,1
2020-07-12,286,20,193,7,3,0,90,13
2020-07-14,0,0,0,0,0,0,0,0
