date,total_confirmed,confirmed,total_recover,recover,total_death,death,total_active,active
2020-03-01,0,0,0,0,0,0,0,0
2020-03-28,5,5,0,0,0,0,5,5
2020-04-11,5,0,1,1,0,0,4,-1
2020-04-25,9,4,3,2,1,1,5,1
2020-05-09,17,8,11,8,1,0,5,0
2020-05-23,19,2,17,6,1,0,1,-4
2020-06-06,20,1,18,1,1,0,1,0
2020-06-20,39,19,20,2,2,1,17,16
2020-07-04,87,48,31,11,3,1,53,36
2020-07-18,145,58,65,34,8,5,72,19
2020-08-01,410,265,91,26,12,4,307,235
2020-08-15,866,456,191,100,26,14,649,342
2020-08-29,1546,680,191,0,55,29,1300,651
2020-09-03,1794,248,403,212,72,17,1319,19
