date,total_confirmed,confirmed,total_recover,recover,total_death,death,total_active,active
2020-03-01,0,0,0,0,0,0,0,0
2020-03-16,1,1,0,0,0,0,1,1
2020-03-24,1,0,1,1,1,1,-1,-2
2020-04-01,13,12,3,2,2,1,8,9
2020-04-09,25,12,10,7,6,4,9,1
2020-04-17,49,24,25,15,7,1,17,8
2020-04-25,64,15,37,12,7,0,20,3
2020-05-03,100,36,48,11,7,0,45,25
2020-05-11,144,44,67,19,8,1,69,24
2020-05-19,192,48,106,39,8,0,78,9
2020-05-27,213,21,147,41,8,0,58,-20
2020-06-04,222,9,174,27,8,0,40,-18
2020-06-12,247,25,205,31,8,0,34,-6
2020-06-20,270,23,231,26,8,0,31,-3
2020-06-28,291,21,265,34,8,0,18,-13
2020-07-06,324,33,283,18,9,1,32,14
2020-07-13,364,40,295,12,10,1,59,27
