date,total_confirmed,confirmed,total_recover,recover,total_death,death,total_active,active
2020-03-01,0,0,0,0,0,0,0,0
2020-03-09,3,3,0,0,0,0,3,3
2020-03-17,3,0,0,0,0,0,3,0
2020-03-25,3,0,0,0,0,0,3,0
2020-04-02,15,12,1,1,0,0,14,11
2020-04-10,27,12,4,3,1,1,22,8
2020-04-18,41,14,5,1,2,1,34,12
2020-04-26,64,23,11,6,3,1,50,16
2020-05-04,76,12,16,5,3,0,57,7
2020-05-12,202,126,25,9,4,1,173,116
2020-05-20,226,24,108,83,4,0,114,-59
2020-05-28,252,26,131,23,5,1,116,2
2020-06-05,277,25,180,49,5,0,92,-24
2020-06-13,332,55,214,34,5,0,113,21
2020-06-21,343,11,221,7,6,1,116,3
2020-06-29,482,139,274,53,8,2,200,84
2020-07-07,518,36,336,62,9,1,173,-27
