date,total_confirmed,confirmed,total_recover,recover,total_death,death,total_active,active
2020-03-01,0,0,0,0,0,0,0,0
2020-03-09,6,6,0,0,0,0,6,6
2020-03-17,8,2,0,0,0,0,8,2
2020-03-25,17,9,0,0,1,1,16,8
2020-04-02,28,11,6,6,1,0,21,5
2020-04-10,41,13,12,6,1,0,28,7
2020-04-18,94,53,14,2,1,0,79,51
2020-04-26,159,65,16,2,1,0,142,63
2020-05-04,222,63,38,22,3,2,181,39
2020-05-12,255,33,80,42,3,0,172,-9
2020-05-20,277,22,126,46,3,0,148,-24
2020-05-28,313,36,182,56,3,0,128,-20
2020-06-05,370,57,237,55,4,1,129,1
2020-06-13,420,50,317,80,4,0,99,-30
2020-06-21,500,80,374,57,7,3,119,20
2020-06-29,594,94,434,60,9,2,151,32
2020-07-07,692,98,502,68,17,8,173,22
