date,total_confirmed,confirmed,total_recover,recover,total_death,death,total_active,active
2020-03-01,0,0,0,0,0,0,0,0
2020-03-09,0,0,0,0,0,0,0,0
2020-03-17,0,0,0,0,0,0,0,0
2020-04-01,7,7,2,2,0,0,5,5
2020-04-09,7,0,3,1,1,1,3,-2
2020-04-17,18,11,5,2,1,0,12,9
2020-04-25,48,30,7,2,1,0,40,28
2020-05-03,67,19,7,0,1,0,59,19
2020-05-11,117,50,10,3,1,0,106,47
2020-05-19,129,12,31,21,2,1,96,-10
2020-05-27,180,51,43,12,2,0,135,39
2020-06-04,199,19,93,50,2,0,104,-31
2020-06-12,264,65,145,52,2,0,117,13
2020-06-20,295,31,194,49,2,0,99,-18
2020-06-28,318,23,258,64,2,0,58,-41
2020-07-06,336,18,299,41,2,0,35,-23
2020-07-13,352,16,327,28,2,0,23,-12
